PF00389	2-Hacid_dh
PF13928	Flocculin_t3
PF13929	mRNA_stabil
PF13930	Endonuclea_NS_2
PF13931	Microtub_bind
PF13932	GIDA_assoc_3
PF13933	HRXXH
PF13934	ELYS
PF13935	Ead_Ea22
PF13936	HTH_38
PF13937	DUF4212
PF13938	DUF4213
PF13939	TisB_toxin
PF13940	Ldr_toxin
PF13941	MutL
PF13942	Lipoprotein_20
PF13943	WPP
PF13944	Lipocalin_6
PF13945	NST1
PF13946	DUF4214
PF13947	GUB_WAK_bind
PF13948	DUF4215
PF13949	ALIX_LYPXL_bnd
PF13950	Epimerase_Csub
PF13952	DUF4216
PF13953	PapC_C
PF13954	PapC_N
PF13955	Fst_toxin
PF13956	Ibs_toxin
PF13957	YafO_toxin
PF13958	ToxN_toxin
PF13959	DUF4217
PF13960	DUF4218
PF13961	DUF4219
PF13962	PGG
PF13963	Transpos_assoc
PF13964	Kelch_6
PF13965	SID-1_RNA_chan
PF13966	zf-RVT
PF13967	RSN1_TM
PF13968	DUF4220
PF13969	Pab87_oct
PF13970	DUF4221
PF13971	Mei4
PF13972	TetR
PF13973	DUF4222
PF13974	YebO
PF13975	gag-asp_proteas
PF13976	gag_pre-integrs
PF13977	TetR_C_6
PF13978	DUF4223
PF13979	SopA_C
PF13980	UPF0370
PF13981	SopA
PF13982	YbfN
PF13983	YsaB
PF13984	MsyB
PF13985	YbgS
PF13986	DUF4224
PF13987	YedD
PF13988	DUF4225
PF13989	YejG
PF13990	YjcZ
PF13991	BssS
PF13992	YecR
PF13993	YccJ
PF13994	PgaD
PF13995	YebF
PF13996	YobH
PF13997	YqjK
PF13998	MgrB
PF13999	MarB
PF14000	Packaging_FI
PF14001	YdfZ
PF14002	YniB
PF14003	YlbE
PF14004	DUF4227
PF14005	YpjP
PF14006	YqzL
PF14007	YtpI
PF14008	Metallophos_C
PF14009	DUF4228
PF14010	PEPcase_2
PF14011	ESX-1_EspG
PF14012	DUF4229
PF14013	MT0933_antitox
PF14014	DUF4230
PF14015	DUF4231
PF14016	DUF4232
PF14017	DUF4233
PF14018	DUF4234
PF14019	DUF4235
PF14020	DUF4236
PF14021	DUF4237
PF14022	DUF4238
PF14023	DUF4239
PF14024	DUF4240
PF14025	DUF4241
PF14026	DUF4242
PF14027	DUF4243
PF14028	SpaB_C
PF14029	DUF4244
PF14030	DUF4245
PF14031	D-ser_dehydrat
PF14032	PknH_C
PF14033	DUF4246
PF14034	Spore_YtrH
PF14035	YlzJ
PF14036	YlaH
PF14037	YoqO
PF14038	YqzE
PF14039	YusW
PF14040	DNase_NucA_NucB
PF14041	Lipoprotein_21
PF14042	DUF4247
PF14043	WVELL
PF14044	NETI
PF14045	YIEGIA
PF14046	NR_Repeat
PF14047	DCR
PF14048	MBD_C
PF14049	Dppa2_A
PF14050	Nudc_N
PF14051	Requiem_N
PF14052	Caps_assemb_Wzi
PF14053	DUF4248
PF14054	DUF4249
PF14055	NVEALA
PF14056	DUF4250
PF14057	GGGtGRT
PF14058	PcfK
PF14059	DUF4251
PF14060	DUF4252
PF14061	Mtf2_C
PF14062	DUF4253
PF14063	DUF4254
PF14064	HmuY
PF14065	DUF4255
PF14066	DUF4256
PF14067	LssY_C
PF14068	YuiB
PF14069	SpoVIF
PF14070	YjfB_motility
PF14071	YlbD_coat
PF14072	DndB
PF14073	Cep57_CLD
PF14074	DUF4257
PF14075	UBN_AB
PF14076	DUF4258
PF14077	WD40_alt
PF14078	DUF4259
PF14079	DUF4260
PF14080	DUF4261
PF14081	DUF4262
PF14082	DUF4263
PF14083	PGDYG
PF14084	DUF4264
PF14085	DUF4265
PF14086	DUF4266
PF14087	DUF4267
PF14088	DUF4268
PF14089	KbaA
PF14090	HTH_39
PF14091	DUF4269
PF14092	DUF4270
PF14093	DUF4271
PF14094	DUF4272
PF14096	DUF4274
PF14097	SpoVAE
PF14098	SSPI
PF14099	Polysacc_lyase
PF14100	PmoA
PF14101	DUF4275
PF14102	Caps_synth_CapC
PF14103	DUF4276
PF14104	DUF4277
PF14105	DUF4278
PF14106	DUF4279
PF14107	DUF4280
PF14108	DUF4281
PF14109	GldH_lipo
PF14110	DUF4282
PF14111	DUF4283
PF14112	DUF4284
PF14113	DUF4285
PF14114	DUF4286
PF14115	YuzL
PF14116	YyzF
PF14117	DUF4287
PF14118	YfzA
PF14119	DUF4288
PF14120	YhzD
PF14121	DUF4289
PF14122	YokU
PF14123	DUF4290
PF14124	DUF4291
PF14125	DUF4292
PF14126	DUF4293
PF14127	DUF4294
PF14128	DUF4295
PF14129	DUF4296
PF14130	DUF4297
PF14131	DUF4298
PF14132	DUF4299
PF14133	DUF4300
PF14134	DUF4301
PF14135	DUF4302
PF14136	DUF4303
PF14137	DUF4304
PF14138	COX16
PF14139	YpzG
PF14140	YpzI
PF14141	YqzM
PF14142	YrzO
PF14143	YrhC
PF14144	DOG1
PF14145	YrhK
PF14146	DUF4305
PF14147	Spore_YhaL
PF14148	YhdB
PF14149	YhfH
PF14150	YesK
PF14151	YfhD
PF14152	YfhE
PF14153	Spore_coat_CotO
PF14154	DUF4306
PF14155	DUF4307
PF14156	AbbA_antirepres
PF14157	YmzC
PF14158	YndJ
PF14159	CAAD
PF14160	FAM110_C
PF14161	FAM110_N
PF14162	YozD
PF14163	SieB
PF14164	YqzH
PF14165	YtzH
PF14166	YueH
PF14167	YfkD
PF14168	YjzC
PF14169	YdjO
PF14171	SpoIISA_toxin
PF14172	DUF4309
PF14173	ComGG
PF14174	YycC
PF14175	YaaC
PF14176	YxiJ
PF14177	YkyB
PF14178	YppF
PF14179	YppG
PF14181	YqfQ
PF14182	YgaB
PF14183	YwpF
PF14184	YrvL
PF14185	SpoIISB_antitox
PF14186	Aida_C2
PF14187	DUF4310
PF14188	DUF4311
PF14189	DUF4312
PF14190	DUF4313
PF14191	YodL
PF14192	DUF4314
PF14193	DUF4315
PF14194	Cys_rich_VLP
PF14195	DUF4316
PF14196	ATC_hydrolase
PF14197	Cep57_CLD_2
PF14198	TnpV
PF14199	DUF4317
PF14200	RicinB_lectin_2
PF14201	DUF4318
PF14202	TnpW
PF14203	DUF4319
PF14204	Ribosomal_L18_c
PF14205	Cys_rich_KTR
PF14206	Cys_rich_CPCC
PF14207	DpnD-PcfM
PF14208	DUF4320
PF14209	DUF4321
PF14210	DUF4322
PF14213	DUF4325
PF14214	Helitron_like_N
PF14215	bHLH-MYC_N
PF14216	DUF4326
PF14217	DUF4327
PF14218	COP23
PF14219	DUF4328
PF14220	DUF4329
PF14221	DUF4330
PF14222	MOR2-PAG1_N
PF14223	UBN2
PF14224	DUF4331
PF14225	MOR2-PAG1_C
PF14226	DIOX_N
PF14227	UBN2_2
PF14228	MOR2-PAG1_mid
PF14229	DUF4332
PF14230	DUF4333
PF14231	GXWXG
PF14232	DUF4334
PF14233	DUF4335
PF14234	DUF4336
PF14235	DUF4337
PF14236	DUF4338
PF14237	DUF4339
PF14238	DUF4340
PF14239	RRXRR
PF14240	YHYH
PF14241	DUF4341
PF14242	DUF4342
PF14243	DUF4343
PF14244	UBN2_3
PF14245	Pilin_PilA
PF14246	TetR_C_7
PF14247	DUF4344
PF14248	DUF4345
PF14249	Tocopherol_cycl
PF14250	AbrB-like
PF14251	DUF4346
PF14252	DUF4347
PF14253	AbiH
PF14254	DUF4348
PF14255	Cys_rich_CPXG
PF14256	YwiC
PF14257	DUF4349
PF14258	DUF4350
PF14259	RRM_6
PF14260	zf-C4pol
PF14261	DUF4351
PF14262	DUF4353
PF14263	DUF4354
PF14264	Glucos_trans_II
PF14265	DUF4355
PF14266	DUF4356
PF14267	DUF4357
PF14268	YoaP
PF14269	Arylsulfotran_2
PF14270	DUF4358
PF14271	DUF4359
PF14272	Gly_rich_SFCGS
PF14273	DUF4360
PF14274	DUF4361
PF14275	DUF4362
PF14276	DUF4363
PF14277	DUF4364
PF14278	TetR_C_8
PF14279	HNH_5
PF14280	DUF4365
PF14281	PDDEXK_4
PF14282	FlxA
PF14283	DUF4366
PF14284	PcfJ
PF14285	DUF4367
PF14286	DHHW
PF14287	DUF4368
PF14288	FKS1_dom1
PF14289	DUF4369
PF14290	DUF4370
PF14291	DUF4371
PF14292	SusE
PF14293	YWFCY
PF14294	DUF4372
PF14295	PAN_4
PF14296	O-ag_pol_Wzy
PF14297	DUF4373
PF14298	DUF4374
PF14299	PP2
PF14300	DUF4375
PF14301	DUF4376
PF14302	DUF4377
PF14303	NAM-associated
PF14304	CSTF_C
PF14305	ATPgrasp_TupA
PF14306	PUA_2
PF14307	Glyco_tran_WbsX
PF14308	DnaJ-X
PF14309	DUF4378
PF14310	Fn3-like
PF14311	DUF4379
PF14312	FG-GAP_2
PF14313	Soyouz_module
PF14314	Methyltrans_Mon
PF14315	DUF4380
PF14316	DUF4381
PF14317	YcxB
PF14318	Mononeg_mRNAcap
PF14319	Zn_Tnp_IS91
PF14320	Paramyxo_PCT
PF14321	DUF4382
PF14322	SusD-like_3
PF14323	GxGYxYP
PF14324	PINIT
PF14325	DUF4383
PF14326	DUF4384
PF14327	CSTF2_hinge
PF14328	DUF4385
PF14329	DUF4386
PF14330	DUF4387
PF14331	ImcF-related_N
PF14332	DUF4388
PF14333	DUF4389
PF14334	DUF4390
PF14335	DUF4391
PF14336	DUF4392
PF14337	DUF4393
PF14338	Mrr_N
PF14339	DUF4394
PF14340	DUF4395
PF14341	PilX_N
PF14342	DUF4396
PF14343	PrcB_C
PF14344	DUF4397
PF14345	GDYXXLXY
PF14346	DUF4398
PF14347	DUF4399
PF14348	DUF4400
PF14349	SprA_N
PF14350	Beta_protein
PF14351	DUF4401
PF14352	DUF4402
PF14353	CpXC
PF14354	Lar_restr_allev
PF14355	Abi_C
PF14356	DUF4403
PF14357	DUF4404
PF14358	DUF4405
PF14359	DUF4406
PF14360	PAP2_C
PF14361	RsbRD_N
PF14362	DUF4407
PF14363	AAA_assoc
PF14364	DUF4408
PF14365	DUF4409
PF14366	DUF4410
PF14367	DUF4411
PF14368	LTP_2
PF14369	zf-RING_3
PF14370	Topo_C_assoc
PF14371	DUF4412
PF14372	DUF4413
PF14373	Imm_superinfect
PF14374	Ribos_L4_asso_C
PF14375	Cys_rich_CWC
PF14376	Haem_bd
PF14377	DUF4414
PF14378	PAP2_3
PF14379	Myb_CC_LHEQLE
PF14380	WAK_assoc
PF14381	EDR1
PF14382	ECR1_N
PF14383	VARLMGL
PF14384	DUF4415
PF14385	DUF4416
PF14386	DUF4417
PF14387	DUF4418
PF14388	DUF4419
PF14389	Lzipper-MIP1
PF14390	DUF4420
PF14391	DUF4421
PF14392	zf-CCHC_4
PF14393	DUF4422
PF14394	DUF4423
PF14395	COOH-NH2_lig
PF14396	CFTR_R
PF14397	ATPgrasp_ST
PF14398	ATPgrasp_YheCD
PF14399	Transpep_BrtH
PF14400	Transglut_i_TM
PF14401	RLAN
PF14402	7TM_transglut
PF14403	CP_ATPgrasp_2
PF14404	Strep_pep
PF14406	Bacteroid_pep
PF14407	Frankia_peptide
PF14408	Actino_peptide
PF14409	Herpeto_peptide
PF14410	GH-E
PF14411	LHH
PF14412	AHH
PF14413	Thg1C
PF14414	WHH
PF14415	DUF4424
PF14416	PMR5N
PF14417	MEDS
PF14418	OHA
PF14419	SPOUT_MTase_2
PF14420	Clr5
PF14421	LmjF365940-deam
PF14423	Imm5
PF14424	Toxin-deaminase
PF14425	Imm3
PF14426	Imm2
PF14427	Pput2613-deam
PF14428	SCP1201-deam
PF14429	DOCK-C2
PF14430	Imm1
PF14431	YwqJ-deaminase
PF14432	DYW_deaminase
PF14433	SUKH-3
PF14434	Imm6
PF14435	SUKH-4
PF14436	EndoU_bacteria
PF14437	MafB19-deam
PF14438	SM-ATX
PF14439	Bd3614-deam
PF14440	XOO_2897-deam
PF14441	OTT_1508_deam
PF14442	Bd3614_N
PF14443	DBC1
PF14444	S1-like
PF14445	Prok-RING_2
PF14446	Prok-RING_1
PF14447	Prok-RING_4
PF14448	Nuc_N
PF14449	PT-TG
PF14450	FtsA
PF14451	Ub-Mut7C
PF14452	Multi_ubiq
PF14453	ThiS-like
PF14454	Prok_Ub
PF14455	Metal_CEHH
PF14456	alpha-hel2
PF14457	Prok-E2_A
PF14460	Prok-E2_D
PF14459	Prok-E2_C
PF14461	Prok-E2_B
PF14462	Prok-E2_E
PF14463	E1-N
PF14464	Prok-JAB
PF14465	NFRKB_winged
PF14466	DUF4425
PF14467	DUF4426
PF14468	DUF4427
PF14469	AKAP28
PF14470	bPH_3
PF14471	DUF4428
PF14472	DUF4429
PF14473	RD3
PF14474	RTC4
PF14475	Mso1_Sec1_bdg
PF14476	Chloroplast_duf
PF14477	Mso1_C
PF14478	DUF4430
PF14479	HeLo
PF14480	DNA_pol3_a_NI
PF14481	Fimbrial_PilY2
PF14482	Cut8_N
PF14483	Cut8_M
PF14484	FISNA
PF14485	DUF4431
PF14486	DUF4432
PF14487	DUF4433
PF14488	DUF4434
PF14489	QueF
PF14490	HHH_4
PF14491	DUF4435
PF14492	EFG_II
PF14493	HTH_40
PF14494	DUF4436
PF14495	Cytochrom_C550
PF14496	NEL
PF14497	GST_C_3
PF14498	Glyco_hyd_65N_2
PF14499	DUF4437
PF14500	MMS19_N
PF14501	HATPase_c_5
PF14502	HTH_41
PF14503	YhfZ_C
PF14504	CAP_assoc_N
PF14505	DUF4438
PF14506	CppA_N
PF14507	CppA_C
PF14508	GH97_N
PF14509	GH97_C
PF14510	ABC_trans_N
PF14511	RE_EcoO109I
PF14512	TM1586_NiRdase
PF14513	DAG_kinase_N
PF14514	TetR_C_9
PF14515	HOASN
PF14516	AAA_35
PF14517	Tachylectin
PF14518	Haem_oxygenas_2
PF14519	Macro_2
PF14520	HHH_5
PF14521	Aspzincin_M35
PF14522	Cytochrome_C7
PF14523	Syntaxin_2
PF14524	Wzt_C
PF14525	AraC_binding_2
PF14526	Cass2
PF14527	LAGLIDADG_WhiA
PF14528	LAGLIDADG_3
PF14529	Exo_endo_phos_2
PF14530	DUF4439
PF14531	Kinase-like
PF14532	Sigma54_activ_2
PF14533	USP7_C2
PF14534	DUF4440
PF14535	AMP-binding_C_2
PF14536	DUF4441
PF14537	Cytochrom_c3_2
PF14538	Raptor_N
PF14539	DUF4442
PF14540	NTF-like
PF14541	TAXi_C
PF14542	Acetyltransf_CG
PF14543	TAXi_N
PF14544	DUF4443
PF14545	DBB
PF14547	Hydrophob_seed
PF14549	P22_Cro
PF14550	Peptidase_U35_2
PF14551	MCM_N
PF14552	Tautomerase_2
PF14553	YqbF
PF14554	VEGF_C
PF14555	UBA_4
PF14556	AF2331-like
PF14557	AphA_like
PF14558	TRP_N
PF14559	TPR_19
PF14560	Ubiquitin_2
PF14561	TPR_20
PF14562	Endonuc_BglI
PF14563	DUF4444
PF14564	Membrane_bind
PF14565	IL22
PF14566	PTPlike_phytase
PF14567	SUKH_5
PF14568	SUKH_6
PF14569	zf-UDP
PF14570	zf-RING_4
PF14571	Di19_C
PF14572	Pribosyl_synth
PF14573	PP-binding_2
PF14574	DUF4445
PF14575	EphA2_TM
PF14576	SEO_N
PF14577	SEO_C
PF14578	GTP_EFTU_D4
PF14579	HHH_6
PF14580	LRR_9
PF14581	SseB_C
PF14582	Metallophos_3
PF14583	Pectate_lyase22
PF14584	DUF4446
PF14585	CagY_I
PF14586	MHC_I_2
PF14587	Glyco_hydr_30_2
PF14588	YjgF_endoribonc
PF14589	NrfD_2
PF14590	DUF4447
PF14591	AF0941-like
PF14592	Chondroitinas_B
PF14593	PH_3
PF14594	Sipho_Gp37
PF14595	Thioredoxin_9
PF14596	STAT6_C
PF14597	Lactamase_B_5
PF14598	PAS_11
PF14599	zinc_ribbon_6
PF14600	CBM_5_12_2
PF14601	TFX_C
PF14602	Hexapep_2
PF14603	hSH3
PF14604	SH3_9
PF14605	Nup35_RRM_2
PF14606	Lipase_GDSL_3
PF14607	GxDLY
PF14608	zf-CCCH_2
PF14609	GCP5-Mod21
PF14610	DUF4448
PF14611	SLS
PF14612	Ino80_Iec3
PF14613	DUF4449
PF14614	DUF4450
PF14615	Rsa3
PF14616	DUF4451
PF14617	CMS1
PF14618	DUF4452
PF14619	SnAC
PF14620	YPEB
PF14621	RFX5_DNA_bdg
PF14622	Ribonucleas_3_3
PF14623	Vint
PF14624	Vwaint
PF14625	Lustrin_cystein
PF14626	RNase_Zc3h12a_2
PF14627	DUF4453
PF14628	DUF4454
PF14629	ORC4_C
PF14630	ORC5_C
PF14631	FancD2
PF14632	SPT6_acidic
PF14633	SH2_2
PF14634	zf-RING_5
PF14635	HHH_7
PF14636	FNIP_N
PF14637	FNIP_M
PF14638	FNIP_C
PF14639	YqgF
PF14640	TMEM223
PF14641	HTH_44
PF14642	FAM47
PF14643	DUF4455
PF14644	DUF4456
PF14645	Chibby
PF14646	MYCBPAP
PF14647	FAM91_N
PF14648	FAM91_C
PF14649	Spatacsin_C
PF14650	FAM75
PF14651	Lipocalin_7
PF14652	DUF4457
PF14653	IGFL
PF14654	Epiglycanin_C
PF14655	RAB3GAP2_N
PF14656	RAB3GAP2_C
PF14657	Integrase_AP2
PF14658	EF-hand_9
PF14659	Phage_int_SAM_3
PF14660	DUF4458
PF14661	HAUS6_N
PF14662	CCDC155
PF14663	RasGEF_N_2
PF14664	RICTOR_N
PF14665	RICTOR_phospho
PF14666	RICTOR_M
PF14667	Polysacc_synt_C
PF14668	RICTOR_V
PF14669	Asp_Glu_race_2
PF14670	FXa_inhibition
PF14671	DSPn
PF14672	LCE
PF14673	DUF4459
PF14674	FANCI_S1-cap
PF14675	FANCI_S1
PF14676	FANCI_S2
PF14677	FANCI_S3
PF14678	FANCI_S4
PF14679	FANCI_HD1
PF14680	FANCI_HD2
PF14681	UPRTase
PF14682	SPOB_ab
PF14683	CBM-like
PF14684	Tricorn_C1
PF14685	Tricorn_PDZ
PF14686	fn3_3
PF14687	DUF4460
PF14688	DUF4461
PF14689	SPOB_a
PF14690	zf-ISL3
PF14691	Fer4_20
PF14692	DUF4462
PF14693	Ribosomal_TL5_C
PF14694	LINES_N
PF14695	LINES_C
PF14696	Glyoxalase_5
PF14697	Fer4_21
PF14698	ASL_C2
PF14699	hGDE_N
PF14700	RPOL_N
PF14701	hDGE_amylase
PF14702	hGDE_central
PF14703	DUF4463
PF14704	DERM
PF14705	Costars
PF14706	Tnp_DNA_bind
PF14707	Sulfatase_C
PF14709	DND1_DSRM
PF14710	Nitr_red_alph_N
PF14711	Nitr_red_bet_C
PF14712	Snapin_Pallidin
PF14713	DUF4464
PF14714	KH_dom-like
PF14715	FixP_N
PF14716	HHH_8
PF14717	DUF4465
PF14718	SLT_L
PF14719	PID_2
PF14720	NiFe_hyd_SSU_C
PF14721	AIF_C
PF14722	KRAP_IP3R_bind
PF14723	SSFA2_C
PF14724	mit_SMPDase
PF14725	DUF4466
PF14726	RTTN_N
PF14727	PHTB1_N
PF14728	PHTB1_C
PF14729	DUF4467
PF14730	DUF4468
PF14731	Staphopain_pro
PF14732	UAE_UbL
PF14733	ACDC
PF14734	DUF4469
PF14735	HAUS4
PF14736	N_Asn_amidohyd
PF14737	DUF4470
PF14738	PaaSYMP
PF14739	DUF4472
PF14740	DUF4471
PF14741	GH114_assoc
PF14742	GDE_N_bis
PF14743	DNA_ligase_OB_2
PF14744	WASH-7_mid
PF14745	WASH-7_N
PF14746	WASH-7_C
PF14747	DUF4473
PF14748	P5CR_dimer
PF14749	Acyl-CoA_ox_N
PF14750	INTS2
PF14751	DUF4474
PF14752	RBP_receptor
PF14753	DUF4475
PF14754	IFR3_antag
PF14755	ER-remodelling
PF14756	Pdase_C33_assoc
PF14757	NSP2-B_epitope
PF14758	NSP2_assoc
PF14759	Reductase_C
PF14760	Rnk_N
PF14761	HPS3_N
PF14762	HPS3_Mid
PF14763	HPS3_C
PF14764	SPG48
PF14765	PS-DH
PF14766	RPA_interact_N
PF14767	RPA_interact_M
PF14768	RPA_interact_C
PF14769	CLAMP
PF14770	TMEM18
PF14771	DUF4476
PF14772	NYD-SP28
PF14773	VIGSSK
PF14774	FAM177
PF14775	NYD-SP28_assoc
PF14776	UNC-79
PF14777	BBIP10
PF14778	ODR4-like
PF14779	BBS1
PF14780	DUF4477
PF14781	BBS2_N
PF14782	BBS2_C
PF14783	BBS2_Mid
PF14784	ECIST_Cterm
PF14785	MalF_P2
PF14786	Death_2
PF14787	zf-CCHC_5
PF14788	EF-hand_10
PF14789	THDPS_M
PF14790	THDPS_N
PF14791	DNA_pol_B_thumb
PF14792	DNA_pol_B_palm
PF14793	DUF4478
PF14794	DUF4479
PF14795	Leucyl-specific
PF14796	AP3B1_C
PF14797	SEEEED
PF14798	Ca_hom_mod
PF14799	FAM195
PF14800	DUF4481
PF14801	GCD14_N
PF14802	TMEM192
PF14803	Nudix_N_2
PF14804	Jag_N
PF14805	THDPS_N_2
PF14806	Coatomer_b_Cpla
PF14807	AP4E_app_platf
PF14808	TMEM164
PF14809	TGT_C1
PF14810	TGT_C2
PF14811	TPD
PF14812	PBP1_TM
PF14813	NADH_B2
PF14814	UB2H
PF14815	NUDIX_4
PF14816	FAM178
PF14817	HAUS5
PF14818	DUF4482
PF14819	QueF_N
PF14820	SPRR2
PF14821	Thr_synth_N
PF14822	Vasohibin
PF14823	Sirohm_synth_C
PF14824	Sirohm_synth_M
PF14825	DUF4483
PF14826	FACT-Spt16_Nlob
PF14827	Cache_3
PF14828	Amnionless
PF14829	GPAT_N
PF14830	Haemocyan_bet_s
PF14831	DUF4484
PF14832	Tautomerase_3
PF14833	NAD_binding_11
PF14834	GST_C_4
PF14835	zf-RING_6
PF14836	Ubiquitin_3
PF14837	INTS5_N
PF14838	INTS5_C
PF14839	DOR
PF14840	DNA_pol3_delt_C
PF14841	FliG_M
PF14842	FliG_N
PF14843	GF_recep_IV
PF14844	PH_BEACH
PF14845	Glycohydro_20b2
PF14846	DUF4485
PF14847	Ras_bdg_2
PF14848	HU-DNA_bdg
PF14849	YidC_periplas
PF14850	Pro_dh-DNA_bdg
PF14851	FAM176
PF14852	Fis1_TPR_N
PF14853	Fis1_TPR_C
PF14854	LURAP
PF14855	PapJ
PF14856	Hce2
PF14857	TMEM151
PF14858	DUF4486
PF14859	Colicin_M
PF14860	DrrA_P4M
PF14861	Antimicrobial21
PF14862	Defensin_big
PF14863	Alkyl_sulf_dimr
PF14864	Alkyl_sulf_C
PF14865	Macin
PF14866	Toxin_38
PF14867	Lantibiotic_a
PF14868	DUF4487
PF14869	DUF4488
PF14870	PSII_BNR
PF14871	GHL6
PF14872	GHL5
PF14873	BNR_assoc_N
PF14874	PapD-like
PF14875	PIP49_N
PF14876	RSF
PF14877	mIF3
PF14878	DLD
PF14879	DUF4489
PF14880	COX14
PF14881	Tubulin_3
PF14882	GHL12
PF14883	GHL13
PF14884	EFF-AFF
PF14885	GHL15
PF14886	FAM183
PF14887	HMG_box_5
PF14888	PBP-Tp47_c
PF14889	PBP-Tp47_a
PF14890	Intein_splicing
PF14891	Peptidase_M91
PF14892	DUF4490
PF14893	PNMA
PF14894	Lsm_C
PF14895	PPPI_inhib
PF14896	Arabino_trans_C
PF14897	EpsG
PF14898	DUF4491
PF14899	DUF4492
PF14900	DUF4493
PF14901	Jiv90
PF14902	DUF4494
PF14903	WG_beta_rep
PF14904	FAM86
PF14905	OMP_b-brl_3
PF14906	DUF4495
PF14907	NTP_transf_5
PF14908	DUF4496
PF14909	SPATA6
PF14910	MMS22L_N
PF14911	MMS22L_C
PF14912	THEG
PF14913	DPCD
PF14914	LRRC37AB_C
PF14915	CCDC144C
PF14916	CCDC92
PF14917	CCDC74_C
PF14918	MTBP_N
PF14919	MTBP_mid
PF14920	MTBP_C
PF14921	APCDDC
PF14922	FWWh
PF14923	CCDC142
PF14924	DUF4497
PF14925	HPHLAWLY
PF14926	DUF4498
PF14927	Neurensin
PF14928	S_tail_recep_bd
PF14929	TAF1_subA
PF14930	Qn_am_d_aII
PF14931	IFT20
PF14932	HAUS-augmin3
PF14933	CEP19
PF14934	DUF4499
PF14935	TMEM138
PF14936	p53-inducible11
PF14937	DUF4500
PF14938	SNAP
PF14939	DCAF15_WD40
PF14940	TMEM219
PF14941	OAF
PF14942	Muted
PF14943	MRP-S26
PF14944	TCRP1
PF14945	LLC1
PF14946	DUF4501
PF14947	HTH_45
PF14948	RESP18
PF14949	ARF7EP_C
PF14950	DUF4502
PF14951	DUF4503
PF14952	zf-tcix
PF14953	DUF4504
PF14954	LIX1
PF14955	MRP-S24
PF14956	DUF4505
PF14957	BORG_CEP
PF14958	DUF4506
PF14959	GSAP-16
PF14960	ATP_synth_reg
PF14961	BROMI
PF14962	AIF-MLS
PF14963	CAML
PF14964	DUF4507
PF14965	BRI3BP
PF14966	DNA_repr_REX1B
PF14967	FAM70
PF14968	CCDC84
PF14969	DUF4508
PF14970	DUF4509
PF14971	DUF4510
PF14972	Mito_morph_reg
PF14973	TINF2_N
PF14974	DUF4511
PF14975	DUF4512
PF14976	FAM72
PF14977	FAM194
PF14978	MRP-63
PF14979	TMEM52
PF14980	TIP39
PF14981	FAM165
PF14982	UPF0731
PF14983	DUF4513
PF14984	CD24
PF14985	TM140
PF14986	DUF4514
PF14987	NADHdh_A3
PF14988	DUF4515
PF14989	CCDC32
PF14990	DUF4516
PF14991	MLANA
PF14992	TMCO5
PF14993	Neuropeptide_S
PF14994	TSGA13
PF14995	TMEM107
PF14996	RMP
PF14997	CECR6_TMEM121
PF14998	Ripply
PF14999	Shadoo
PF15000	TUSC2
PF15001	AP-5_subunit_s1
PF15002	ERK-JNK_inhib
PF15003	HAUS2
PF15004	MYEOV2
PF15005	IZUMO
PF15006	DUF4517
PF15007	CEP44
PF15008	DUF4518
PF15009	TMEM173
PF15010	FAM131
PF15011	CK2S
PF15012	DUF4519
PF15013	CCSMST1
PF15014	CLN5
PF15015	NYD-SP12_N
PF15016	DUF4520
PF15017	AF1Q
PF15018	InaF-motif
PF15019	C9orf72-like
PF15020	CATSPERD
PF15021	DUF4521
PF15022	DUF4522
PF15023	DUF4523
PF15024	Glyco_transf_18
PF15025	DUF4524
PF15026	FAM74
PF15027	DUF4525
PF15028	PTCRA
PF15029	DUF4526
PF15030	DUF4527
PF15031	DUF4528
PF15032	DUF4529
PF15033	Kinocilin
PF15034	KRTAP7
PF15035	Rootletin
PF15036	IL34
PF15037	IL17_R_N
PF15038	Jiraiya
PF15039	DUF4530
PF15040	Humanin
PF15041	DUF4531
PF15042	LELP1
PF15043	CNRIP1
PF15044	CLU_N
PF15045	Clathrin_bdg
PF15046	DUF4532
PF15047	DUF4533
PF15048	OSTbeta
PF15049	DUF4534
PF15050	SCIMP
PF15051	FAM198
PF15052	TMEM169
PF15053	Njmu-R1
PF15054	DUF4535
PF15055	DUF4536
PF15056	NRN1
PF15057	DUF4537
PF15058	Speriolin_N
PF15059	Speriolin_C
PF15060	PPDFL
PF15061	DUF4538
PF15062	ARL6IP6
PF15063	TC1
PF15064	CATSPERG
PF15065	NCU-G1
PF15066	CAGE1
PF15067	FAM124
PF15068	FAM101
PF15069	FAM163
PF15070	GOLGA2L5
PF15071	TMEM220
PF15072	DUF4539
PF15073	DUF4540
PF15074	DUF4541
PF15075	DUF4542
PF15076	DUF4543
PF15077	DUF4544
PF15078	DUF4545
PF15079	DUF4546
PF15080	DUF4547
PF15081	DUF4548
PF15082	DUF4549
PF15083	Colipase-like
PF15084	DUF4550
PF15085	NPFF
PF15086	UPF0542
PF15087	DUF4551
PF15088	NADH_dh_m_C1
PF15089	DUF4552
PF15090	DUF4553
PF15091	DUF4554
PF15092	UPF0728
PF15093	DUF4555
PF15094	DUF4556
PF15095	IL33
PF15096	G6B
PF15097	Ig_J_chain
PF15098	TMEM89
PF15099	PIRT
PF15100	TMEM187
